tid,attribute,correct_val
4823,inspectionid,134302
4823,address,3612 w north ave
4823,inspectiondate,2010-02-17
4823,results,pass w/ conditions
4823,longitude,-87.71716587
4823,state,il
4823,akaname,ponce place
4823,latitude,41.91009811
4823,dbaname,ponce place
4823,facilitytype,restaurant
4824,city,chicago
4824,zip,60647
4824,risk,risk 1 (high)
4824,license,2009252
4824,inspectiontype,license-task force
4824,inspectionid,134303
4824,address,3801 w diversey ave
4824,inspectiondate,2010-02-18
4824,results,fail
4824,longitude,-87.72214617
4824,state,il
4824,akaname,little achievers academy
4824,latitude,41.93174082
4824,dbaname,little achievers academy
4824,facilitytype,children's services facility
4825,city,chicago
4825,zip,60647
4825,risk,risk 1 (high)
4825,license,2020823
4825,inspectiontype,license
4825,inspectionid,134304
4825,address,2161 n western ave
4825,inspectiondate,2010-02-18
4825,results,pass
4825,longitude,-87.68739055
4825,state,il
4825,akaname,pura belleza cafe
4825,latitude,41.92159254
4825,dbaname,pura belleza coffee co.
4825,facilitytype,restaurant
4826,city,chicago
4826,zip,60647
4826,risk,risk 1 (high)
4826,license,37909
4826,inspectiontype,canvass
4826,inspectionid,134305
4826,address,3959 w diversey ave
4826,inspectiondate,2010-02-19
4826,results,pass
4826,longitude,-87.72691403
4826,state,il
4826,akaname,golden nugget restaurant
4826,latitude,41.93168181
4826,dbaname,g n p h #eleven inc
4826,facilitytype,restaurant
4827,city,chicago
4827,zip,60647
4827,risk,risk 1 (high)
4827,license,1923055
4827,inspectiontype,canvass
4827,inspectionid,134306
4827,address,3924 w diversey ave
4827,inspectiondate,2010-02-19
4827,results,pass
4827,longitude,-87.72554475
4827,state,il
4827,akaname,don p dro
4827,latitude,41.93191768
4827,dbaname,don p dro
4827,facilitytype,restaurant
4828,city,chicago
4828,zip,60647
4828,risk,risk 1 (high)
4828,license,1677404
4828,inspectiontype,canvass
4828,inspectionid,134307
4828,address,2020 n california ave
4828,inspectiondate,2010-02-19
4828,results,pass w/ conditions
4828,longitude,-87.6973653
4828,state,il
4828,akaname,fast wok
4828,latitude,41.91810712
4828,dbaname,fast wok
4828,facilitytype,restaurant
4829,city,chicago
4829,zip,60647
4829,risk,risk 1 (high)
4829,license,2017994
4829,inspectiontype,license
4829,inspectionid,134308
4829,address,2020 n california ave
4829,inspectiondate,2010-02-22
4829,results,fail
4829,longitude,-87.6973653
4829,state,il
4829,akaname,china fast wok
4829,latitude,41.91810712
4829,dbaname,fast wok
4829,facilitytype,restaurant
4830,city,chicago
4830,zip,60647
4830,risk,risk 1 (high)
4830,license,1697080
4830,inspectiontype,complaint
4830,inspectionid,134309
4830,address,2148 n damen ave
4830,inspectiondate,2010-02-22
4830,results,pass
4830,longitude,-87.67788132
4830,state,il
4830,akaname,fruit flowers
4830,latitude,41.92090217
4830,dbaname,fruit flowers
4830,facilitytype,restaurant
4831,city,chicago
4831,zip,60647
4831,risk,risk 1 (high)
4831,license,66251
4831,inspectiontype,canvass
4831,inspectionid,134310
4831,address,1711 n california
4831,inspectiondate,2010-02-24
4831,results,pass
4831,longitude,-87.69690545
4831,state,il
4831,akaname,aspira (cs) high school
4831,latitude,41.9125311
4831,dbaname,aspira (cs) high school at mirta ramirez
4831,facilitytype,school
4832,city,chicago
4832,zip,60647
4832,risk,risk 1 (high)
4832,license,24551
4832,inspectiontype,canvass
4832,inspectionid,134311
4832,address,1711 n california ave
4832,inspectiondate,2010-02-24
4832,results,pass
4832,longitude,-87.69690545
4832,state,il
4832,akaname,bernard moos elementary school
4832,latitude,41.9125311
4832,dbaname,bernard moos elementary school
4832,facilitytype,school
4833,city,chicago
4833,zip,60647
4833,risk,risk 1 (high)
4833,license,1597174
4833,inspectiontype,canvass
4833,inspectionid,134312
4833,address,1664-1666 n california ave
4833,inspectiondate,2010-02-24
4833,results,pass
4833,longitude,-87.69719096
4833,state,il
4833,akaname,manna for life
4833,latitude,41.9121566
4833,dbaname,manna for life
4833,facilitytype,restaurant
4834,city,chicago
4834,zip,60647
4834,risk,risk 1 (high)
4834,license,23341
4834,inspectiontype,canvass
4834,inspectionid,134313
4834,address,2236 n rockwell
4834,inspectiondate,2010-02-25
4834,results,pass
4834,longitude,-87.69293637
4834,state,il
4834,akaname,goethe elementary school
4834,latitude,41.9228282
4834,dbaname,goethe elementary school
4834,facilitytype,school
4835,city,chicago
4835,zip,60647
4835,risk,risk 1 (high)
4835,license,1301193
4835,inspectiontype,canvass
4835,inspectionid,134314
4835,address,3808-3810 w north ave
4835,inspectiondate,2010-02-25
4835,results,fail
4835,longitude,-87.72188751
4835,state,il
4835,akaname,sabor latino restaurant
4835,latitude,41.91004428
4835,dbaname,sabor latino restaurant
4835,facilitytype,restaurant
4836,city,chicago
4836,zip,60647
4836,risk,risk 1 (high)
4836,license,5213
4836,inspectiontype,canvass
4836,inspectionid,134315
4836,address,2601 n california ave
4836,inspectiondate,2010-02-26
4836,results,pass
4836,longitude,-87.69737828
4836,state,il
4836,akaname,squire's sheltered care home
4836,latitude,41.92879376
4836,dbaname,squire's sheltered care home
4836,facilitytype,long term care
4837,city,chicago
4837,zip,60647
4837,risk,risk 1 (high)
4837,license,1908124
4837,inspectiontype,canvass
4837,inspectionid,134320
4837,address,2451 n milwaukee ave
4837,inspectiondate,2010-02-26
4837,results,pass
4837,longitude,-87.70191911
4837,state,il
4837,akaname,real tenochtitlan restaurant
4837,latitude,41.92584755
4837,dbaname,real tenochtitlan restaurant
4837,facilitytype,restaurant
4838,city,chicago
4838,zip,60647
4838,risk,risk 1 (high)
4838,license,1968878
4838,inspectiontype,canvass
4838,inspectionid,134321
4838,address,2451 n milwaukee ave
4838,inspectiondate,2010-02-26
4838,results,pass
4838,longitude,-87.70191911
4838,state,il
4838,akaname,candela latin cuisine and bar
4838,latitude,41.92584755
4838,dbaname,polanco classic latino steakhouse
4838,facilitytype,restaurant
4839,city,chicago
4839,zip,60647
4839,risk,risk 1 (high)
4839,license,2017144
4839,inspectiontype,license
4839,inspectionid,134322
4839,address,3638 w fullerton ave
4839,inspectiondate,2010-03-02
4839,results,fail
4839,longitude,-87.71859338
4839,state,il
4839,akaname,donde zuly y marta
4839,latitude,41.92469427
4839,dbaname,donde zuly y maarta
4839,facilitytype,restaurant
4840,city,chicago
4840,zip,60647
4840,risk,risk 1 (high)
4840,license,1991029
4840,inspectiontype,canvass
4840,inspectionid,134323
4840,address,2715 n milwaukee ave bldg
4840,inspectiondate,2010-03-02
4840,results,pass
4840,longitude,-87.70968937
4840,state,il
4840,akaname,fiesta uno
4840,latitude,41.93060513
4840,dbaname,fista uno
4840,facilitytype,restaurant
4841,city,chicago
4841,zip,60647
4841,risk,risk 2 (medium)
4841,license,2008319
4841,inspectiontype,license
4841,inspectionid,134324
4841,address,2500 n milwaukee ave
4841,inspectiondate,2010-03-04
4841,results,fail
4841,longitude,-87.70382783
4841,state,il
4841,akaname,fruta organica
4841,latitude,41.9267366
4841,dbaname,fruta organica  organic fruit
4841,facilitytype,restaurant
4842,city,chicago
4842,zip,60647
4842,risk,risk 1 (high)
4842,license,1979165
4842,inspectiontype,license-task force
4842,inspectionid,134325
4842,address,2607 n milwaukee ave
4842,inspectiondate,2010-03-04
4842,results,fail
4842,longitude,-87.707239
4842,state,il
4842,akaname,reno
4842,latitude,41.92911001
4842,dbaname,reno
4842,facilitytype,restaurant
4843,city,chicago
4843,zip,60647
4843,risk,risk 1 (high)
4843,license,1979171
4843,inspectiontype,license
4843,inspectionid,134326
4843,address,2607 n milwaukee ave
4843,inspectiondate,2010-03-04
4843,results,fail
4843,longitude,-87.707239
4843,state,il
4843,akaname,reno
4843,latitude,41.92911001
4843,dbaname,reno
4843,facilitytype,restaurant
4844,city,chicago
4844,zip,60647
4844,risk,risk 1 (high)
4844,license,1301193
4844,inspectiontype,canvass re-inspection
4844,inspectionid,134327
4844,address,3808-3810 w north ave
4844,inspectiondate,2010-03-05
4844,results,pass
4844,longitude,-87.72188751
4844,state,il
4844,akaname,sabor latino restaurant
4844,latitude,41.91004428
4844,dbaname,sabor latino restaurant
4844,facilitytype,restaurant
4845,city,chicago
4845,zip,60647
4845,risk,risk 2 (medium)
4845,license,1804255
4845,inspectiontype,canvass
4845,inspectionid,134328
4845,address,3756-3758 w north ave
4845,inspectiondate,2010-03-05
4845,results,pass
4845,longitude,-87.72131578
4845,state,il
4845,akaname,3756-58 w. north
4845,latitude,41.91005175
4845,dbaname,"3756-58 w. north, inc."
4845,facilitytype,restaurant/bar
4846,city,chicago
4846,zip,60647
4846,risk,risk 2 (medium)
4846,license,2013729
4846,inspectiontype,license re-inspection
4846,inspectionid,134329
4846,address,3514 w fullerton ave bldg
4846,inspectiondate,2010-03-05
4846,results,pass
4846,longitude,-87.71525003
4846,state,il
4846,akaname,los tres angeles de la salud
4846,latitude,41.92473453
4846,dbaname,los tres angeles de la salud
4846,facilitytype,restaurant
4847,city,chicago
4847,zip,60647
4847,risk,risk 1 (high)
4847,license,2021532
4847,inspectiontype,license
4847,inspectionid,134330
4847,address,2459 w armitage ave
4847,inspectiondate,2010-03-05
4847,results,pass
4847,longitude,-87.68979178
4847,state,il
4847,akaname,chilapan
4847,latitude,41.91744466
4847,dbaname,chilapan
4847,facilitytype,restaurant
4848,city,chicago
4848,zip,60647
4848,risk,risk 3 (low)
4848,license,2004446
4848,inspectiontype,license re-inspection
4848,inspectionid,134331
4848,address,3527 w armitage ave bldg
4848,inspectiondate,2010-03-05
4848,results,pass
4848,longitude,-87.71466037
4848,state,il
4848,akaname,dollar  general
4848,latitude,41.91719803
4848,dbaname,dollar  general  store#1833
4848,facilitytype,grocery store
4849,city,chicago
4849,zip,60647
4849,risk,risk 1 (high)
4849,license,2112668
4849,inspectiontype,canvass
4849,inspectionid,134332
4849,address,2446 n ridgeway ave
4849,inspectiondate,2010-03-08
4849,results,pass
4849,longitude,-87.72084137
4849,state,il
4849,akaname,our lady of grace school
4849,latitude,41.92593933
4849,dbaname,our lady of grace school
4849,facilitytype,school
4850,city,chicago
4850,zip,60647
4850,risk,risk 1 (high)
4850,license,70362
4850,inspectiontype,license re-inspection
4850,inspectionid,134333
4850,address,1800 n humboldt blvd
4850,inspectiondate,2010-03-08
4850,results,pass
4850,longitude,-87.70212765
4850,state,il
4850,akaname,the children's place assn
4850,latitude,41.91392525
4850,dbaname,the children's place assn
4850,facilitytype,daycare above and under 2 years
4851,city,chicago
4851,zip,60647
4851,risk,risk 1 (high)
4851,license,1975927
4851,inspectiontype,canvass
4851,inspectionid,134334
4851,address,2540 w armitage ave
4851,inspectiondate,2010-03-08
4851,results,pass
4851,longitude,-87.69145787
4851,state,il
4851,akaname,90 miles cuban cafe
4851,latitude,41.91764973
4851,dbaname,90 miles cuban cafe
4851,facilitytype,restaurant
4852,city,chicago
4852,zip,60647
4852,risk,risk 3 (low)
4852,license,2003405
4852,inspectiontype,task force liquor 1475
4852,inspectionid,134335
4852,address,2171 n milwaukee ave
4852,inspectiondate,2010-03-09
4852,results,fail
4852,longitude,-87.69359695
4852,state,il
4852,akaname,accanto
4852,latitude,41.92074573
4852,dbaname,accanto
4852,facilitytype,restaurant
4853,city,chicago
4853,zip,60647
4853,risk,risk 1 (high)
4853,license,58958
4853,inspectiontype,canvass
4853,inspectionid,134336
4853,address,2171 n milwaukee ave
4853,inspectiondate,2010-03-09
4853,results,pass
4853,longitude,-87.69359695
4853,state,il
4853,akaname,lucky vito[pizzeria lo spizzco]
4853,latitude,41.92074573
4853,dbaname,accanto
4853,facilitytype,restaurant
4854,city,chicago
4854,zip,60647
4854,risk,risk 1 (high)
4854,license,67483
4854,inspectiontype,canvass
4854,inspectionid,134337
4854,address,2148 n milwaukee ave
4854,inspectiondate,2010-03-09
4854,results,pass
4854,longitude,-87.69313904
4854,state,il
4854,akaname,taqueria los comales #11
4854,latitude,41.92018284
4854,dbaname,taqueria los comales #11
4854,facilitytype,pool
4855,city,chicago
4855,zip,60647
4855,risk,risk 1 (high)
4855,license,31211
4855,inspectiontype,canvass
4855,inspectionid,134338
4855,address,2230 w mclean
4855,inspectiondate,2010-03-11
4855,results,pass
4855,longitude,-87.68380061
4855,state,il
4855,akaname,pulaski community academy
4855,latitude,41.91851374
4855,dbaname,pulaski community academy
4855,facilitytype,school
4856,city,chicago
4856,zip,60647
4856,risk,risk 1 (high)
4856,license,1767508
4856,inspectiontype,canvass
4856,inspectionid,134339
4856,address,2048 w armitage ave
4856,inspectiondate,2010-03-11
4856,results,pass
4856,longitude,-87.67953075
4856,state,il
4856,akaname,cleos
4856,latitude,41.91782992
4856,dbaname,cleos
4856,facilitytype,restaurant
4857,city,chicago
4857,zip,60647
4857,risk,risk 1 (high)
4857,license,38379
4857,inspectiontype,canvass
4857,inspectionid,134340
4857,address,1700 n damen ave
4857,inspectiondate,2010-03-12
4857,results,fail
4857,longitude,-87.67765394
4857,state,il
4857,akaname,silver cloud
4857,latitude,41.91234422
4857,dbaname,silver cloud
4857,facilitytype,restaurant
4858,city,chicago
4858,zip,60647
4858,risk,risk 1 (high)
4858,license,1222733
4858,inspectiontype,canvass
4858,inspectionid,134341
4858,address,3529 w fullerton ave
4858,inspectiondate,2010-03-15
4858,results,pass
4858,longitude,-87.71500694
4858,state,il
4858,akaname,carnitas el paisa
4858,latitude,41.92451795
4858,dbaname,carnitas el paisa
4858,facilitytype,restaurant
4859,city,chicago
4859,zip,60647
4859,risk,risk 3 (low)
4859,license,2022208
4859,inspectiontype,license
4859,inspectionid,134342
4859,address,1901 n albany ave
4859,inspectiondate,2010-03-15
4859,results,pass
4859,longitude,-87.7050766
4859,state,il
4859,akaname,albany  food market
4859,latitude,41.91563765
4859,dbaname,albany  food  market
4859,facilitytype,grocery store
4860,city,chicago
4860,zip,60647
4860,risk,risk 2 (medium)
4860,license,1047032
4860,inspectiontype,canvass
4860,inspectionid,134343
4860,address,2815 w armitage
4860,inspectiondate,2010-03-15
4860,results,pass
4860,longitude,-87.69784151
4860,state,il
4860,akaname,tastee  freez
4860,latitude,41.91737388
4860,dbaname,tastee  freez
4860,facilitytype,restaurant
4861,city,chicago
4861,zip,60647
4861,risk,risk 1 (high)
4861,license,2112671
4861,inspectiontype,canvass
4861,inspectionid,134344
4861,address,2235 n hamilton ave
4861,inspectiondate,2010-03-16
4861,results,pass
4861,longitude,-87.68132064
4861,state,il
4861,akaname,bucktown charter school
4861,latitude,41.92239845
4861,dbaname,chicago international charter school bucktown
4861,facilitytype,school
4862,city,chicago
4862,zip,60647
4862,risk,risk 1 (high)
4862,license,46777
4862,inspectiontype,complaint
4862,inspectionid,134345
4862,address,2046 n damen ave
4862,inspectiondate,2010-03-16
4862,results,pass
4862,longitude,-87.67781605
4862,state,il
4862,akaname,toast
4862,latitude,41.91911528
4862,dbaname,toast
4862,facilitytype,restaurant
4863,city,chicago
4863,zip,60647
4863,risk,risk 1 (high)
4863,license,1300004
4863,inspectiontype,canvass
4863,inspectionid,134346
4863,address,2045 n damen ave
4863,inspectiondate,2010-03-16
